[2024:04:29::7:59:36] AppMain$main || INFO: Starting conversion of file '.\Input\bnav2-1.zip'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,2 - armor_leggings_chainmail
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_chainmail.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_chainmail.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,2 - armor_leggings_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,2 - door_oak
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'door_oak.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\door_oak.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,3 - clay
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'clay.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\clay.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,1 - armor_chestplate_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_diamond.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,12 - armor_boots_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,10 - lantern_firefly_green
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_green.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\lantern_firefly_green.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,2 - armor_leggings_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,8 - tool_hoe_stone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_hoe_stone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_hoe_stone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,8 - tool_hoe_wood
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_hoe_wood.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_hoe_wood.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,7 - basket
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'basket.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\basket.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,5 - food_fish_cooked
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_fish_cooked.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_fish_cooked.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,13 - tool_hoe_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_hoe_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_hoe_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,8 - ore_raw_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ore_raw_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ore_raw_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,8 - ore_raw_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ore_raw_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ore_raw_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,7 - tool_axe_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_axe_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_axe_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,15 - record_wait
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_wait.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_wait.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,7 - ammo_arrow_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ammo_arrow_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ammo_arrow_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,3 - armor_boots_leather
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_leather.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_leather.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,4 - bucket_lava
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bucket_lava.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bucket_lava.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,5 - tool_shovel_wood
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shovel_wood.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shovel_wood.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,6 - tool_pickaxe_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,10 - ammo_arrow_purple
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ammo_arrow_purple.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ammo_arrow_purple.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,5 - food_porkchop_cooked
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_porkchop_cooked.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_porkchop_cooked.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,1 - wheat
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'wheat.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\wheat.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,1 - slimeball
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'slimeball.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\slimeball.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,8 - boat
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'boat.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\boat.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,15 - record_mellohi
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_mellohi.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_mellohi.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,1 - ingot_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ingot_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ingot_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,9 - minecart_chest
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'minecart_chest.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\minecart_chest.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,3 - stick
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'stick.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\stick.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,4 - dust_glowstone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dust_glowstone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dust_glowstone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,5 - tool_shears
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shears.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shears.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,1 - armor_chestplate_leather
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_leather.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_leather.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,9 - armor_quiver_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_quiver_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_quiver_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,6 - tool_pickaxe_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_diamond.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,8 - flag
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'flag.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\flag.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,13 - lantern_firefly_red
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_red.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\lantern_firefly_red.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,2 - armor_leggings_leather
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_leather.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_leather.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,0 - armor_helmet_outline
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_helmet_outline.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_helmet_outline.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,1 - armor_chestplate_outline
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_outline.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_outline.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,2 - armor_leggings_outline
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_outline.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_outline.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,3 - armor_boots_outline
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_outline.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_outline.png'
[2024:04:29::7:59:38] AppMain$versionConversion || INFO: Processing line 'S particles.png assets/minecraft/textures/particle/ legacyBTA/particles.txt 16'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,0 - puff_0
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_0.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_0.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,0 - puff_1
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_1.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_1.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,0 - puff_2
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_2.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_2.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,0 - puff_3
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_3.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_3.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,0 - puff_4
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_4.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_4.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,0 - puff_5
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_5.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_5.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,0 - puff_6
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_6.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_6.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,0 - puff_7
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'puff_7.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\puff_7.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,1 - splash_rain_0
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'splash_rain_0.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\splash_rain_0.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,1 - splash_rain_1
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'splash_rain_1.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\splash_rain_1.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,1 - splash_rain_2
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'splash_rain_2.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\splash_rain_2.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,1 - splash_rain_3
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'splash_rain_3.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\splash_rain_3.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,2 - bubble
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bubble.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\bubble.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,2 - bobber
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bobber.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\bobber.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,3 - fire
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'fire.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\fire.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,3 - bubble_lava
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bubble_lava.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\bubble_lava.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,4 - note
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'note.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\note.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,5 - heart
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'heart.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\heart.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,6 - fire_soul
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'fire_soul.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\fire_soul.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,6 - fire_blue
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'fire_blue.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\fire_blue.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,7 - firefly
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'firefly.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\particle\firefly.png'
[2024:04:29::7:59:38] AppMain$versionConversion || INFO: Processing line 'S art/kz.png assets/minecraft/textures/art/ legacyBTA/paintings.txt 32'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 31,0 - backing
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'backing.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\backing.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,0 - kebab
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'kebab.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\kebab.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,0 - aztec
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'aztec.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\aztec.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,0 - alban
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'alban.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\alban.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,0 - aztec2
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'aztec2.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\aztec2.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,0 - bomb
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bomb.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\bomb.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,0 - plant
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'plant.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\plant.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,0 - wasteland
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'wasteland.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\wasteland.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,0 - geology
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'geology.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\geology.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,0 - cactus_bird
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'cactus_bird.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\art\cactus_bird.png'
